date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:22:51	69584/69584	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20Jun%202020%2004:52:52%20GMT	http://www.melangesimsr.com/speaker_details?spno=11	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/speaker_details7f0a.html	(from http://www.melangesimsr.com/allspeakers)
10:22:51	2398/2398	---M-Z	200	added ('OK')	text/css	etag:%2295e-59e272fad3a3c-gzip%22	http://www.melangesimsr.com/assets/melange2020/css/gallery.css	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/css/gallery.css	(from http://www.melangesimsr.com/gallery)
10:23:33	262660/262660	---M--	200	added ('OK')	image/jpeg	etag:%2240204-59ded330e68f9%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Aagaz/Aagaz1.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Aagaz/Aagaz1.jpg	(from http://www.melangesimsr.com/gallery)
10:23:37	285825/285825	---M--	200	added ('OK')	image/jpeg	etag:%2245c81-59ded3327ec2a%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Aagaz/Aagaz2.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Aagaz/Aagaz2.jpg	(from http://www.melangesimsr.com/gallery)
10:23:58	130054/130054	---M--	200	added ('OK')	image/jpeg	etag:%221fc06-59ded333b453e%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Aagaz/Aagaz4.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Aagaz/Aagaz4.jpg	(from http://www.melangesimsr.com/gallery)
10:24:02	182589/182589	---M--	200	added ('OK')	image/jpeg	etag:%222c93d-59ded3326270b%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Aagaz/Aagaz3.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Aagaz/Aagaz3.jpg	(from http://www.melangesimsr.com/gallery)
10:24:38	226713/226713	---M--	200	added ('OK')	image/jpeg	etag:%2237599-59ded3352b530%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Aagaz/Aagaz6.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Aagaz/Aagaz6.jpg	(from http://www.melangesimsr.com/gallery)
10:24:38	255446/255446	---M--	200	added ('OK')	image/jpeg	etag:%223e5d6-59ded333fc97c%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Aagaz/Aagaz5.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Aagaz/Aagaz5.jpg	(from http://www.melangesimsr.com/gallery)
10:24:56	804901/804901	---M--	200	added ('OK')	text/javascript	date:Fri,%2007%20Dec%202018%2001:03:40%20GMT	https://www.gstatic.com/firebasejs/5.7.0/firebase.js	C:/My%20Web%20Sites/Melange/www.gstatic.com/firebasejs/5.7.0/firebase.js	(from http://www.melangesimsr.com/allspeakers)
10:25:22	262384/262384	---M--	200	added ('OK')	image/jpeg	etag:%22400f0-59ded336a34c2%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Aagaz/Aagaz8.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Aagaz/Aagaz8.jpg	(from http://www.melangesimsr.com/gallery)
10:25:23	286522/286522	---M--	200	added ('OK')	image/jpeg	etag:%2245f3a-59ded3356acce%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Aagaz/Aagaz7.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Aagaz/Aagaz7.jpg	(from http://www.melangesimsr.com/gallery)
10:25:53	352533/352533	---M--	200	added ('OK')	image/jpeg	etag:%2256115-59ded336f841f%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Aagaz/Aagaz9.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Aagaz/Aagaz9.jpg	(from http://www.melangesimsr.com/gallery)
10:25:57	215025/215025	---M--	200	added ('OK')	image/jpeg	etag:%22347f1-59ded330f7299%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Aagaz/Aagaz10.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Aagaz/Aagaz10.jpg	(from http://www.melangesimsr.com/gallery)
10:25:58	213756/213756	---M--	200	added ('OK')	image/jpeg	etag:%22342fc-59ded339c4124%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/CSR/CSR1.jpeg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/CSR/CSR1.jpg	(from http://www.melangesimsr.com/gallery)
10:26:08	55021/55021	---M--	200	added ('OK')	image/jpeg	etag:%22d6ed-59ded33c6cbaa%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/CSR/CSR4.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/CSR/CSR4.jpg	(from http://www.melangesimsr.com/gallery)
10:26:09	66834/66834	---M--	200	added ('OK')	image/jpeg	etag:%2210512-59ded33b40ed6%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/CSR/CSR3.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/CSR/CSR3.jpg	(from http://www.melangesimsr.com/gallery)
10:26:18	55814/55814	---M--	200	added ('OK')	image/jpeg	etag:%22da06-59ded34428340%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/CSR/CSR5.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/CSR/CSR5.jpg	(from http://www.melangesimsr.com/gallery)
10:26:19	58118/58118	---M--	200	added ('OK')	image/jpeg	etag:%22e306-59ded34428340%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/CSR/CSR6.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/CSR/CSR6.jpg	(from http://www.melangesimsr.com/gallery)
10:26:27	50414/50414	---M--	200	added ('OK')	image/jpeg	etag:%22c4ee-59ded3454e255%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/CSR/CSR7.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/CSR/CSR7.jpg	(from http://www.melangesimsr.com/gallery)
10:26:34	86349/86349	---M--	200	added ('OK')	image/jpeg	etag:%221514d-59ded34557e94%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/CSR/CSR8.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/CSR/CSR8.jpg	(from http://www.melangesimsr.com/gallery)
10:26:50	364191/364191	---M--	200	added ('OK')	image/jpeg	etag:%2258e9f-59ded33b8a2b3%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/CSR/CSR2.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/CSR/CSR2.jpg	(from http://www.melangesimsr.com/gallery)
10:27:08	233425/233425	---M--	200	added ('OK')	image/jpeg	etag:%2238fd1-59ded346bd547%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/CSR/CSR9.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/CSR/CSR9.jpg	(from http://www.melangesimsr.com/gallery)
10:27:23	185746/185746	---M--	200	added ('OK')	image/jpeg	etag:%222d592-59ded3280236f%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night14.JPG	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night14.jpg	(from http://www.melangesimsr.com/gallery)
10:27:37	372122/372122	---M--	200	added ('OK')	image/jpeg	etag:%225ad9a-59ded339ffa42%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/CSR/CSR10.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/CSR/CSR10.jpg	(from http://www.melangesimsr.com/gallery)
10:27:43	206282/206282	---M--	200	added ('OK')	image/jpeg	etag:%22325ca-59ded32ab59d5%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night3.JPG	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night3.jpg	(from http://www.melangesimsr.com/gallery)
10:27:58	203594/203594	---M--	200	added ('OK')	image/jpeg	etag:%2231b4a-59ded32dc3d58%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night8.JPG	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night8.jpg	(from http://www.melangesimsr.com/gallery)
10:28:09	191787/191787	---M--	200	added ('OK')	image/jpeg	etag:%222ed2b-59ded32698e3d%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night12.JPG	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night12.jpg	(from http://www.melangesimsr.com/gallery)
10:28:17	207508/207508	---M--	200	added ('OK')	image/jpeg	etag:%2232a94-59ded3252d9ca%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night1.JPG	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night1.jpg	(from http://www.melangesimsr.com/gallery)
10:28:31	206371/206371	---M--	200	added ('OK')	image/jpeg	etag:%2232623-59ded329706c1%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night2.JPG	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night2.jpg	(from http://www.melangesimsr.com/gallery)
10:28:43	206224/206224	---M--	200	added ('OK')	image/jpeg	etag:%2232590-59ded32ae0953%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night4.JPG	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night4.jpg	(from http://www.melangesimsr.com/gallery)
10:28:51	205716/205716	---M--	200	added ('OK')	image/jpeg	etag:%2232394-59ded32c4ae26%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night5.JPG	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night5.jpg	(from http://www.melangesimsr.com/gallery)
10:29:05	205297/205297	---M--	200	added ('OK')	image/jpeg	etag:%22321f1-59ded32c4dd06%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night6.JPG	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night6.jpg	(from http://www.melangesimsr.com/gallery)
10:29:16	203842/203842	---M--	200	added ('OK')	image/jpeg	etag:%2231c42-59ded32dc0e78%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night7.JPG	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night7.jpg	(from http://www.melangesimsr.com/gallery)
10:29:24	200495/200495	---M--	200	added ('OK')	image/jpeg	etag:%2230f2f-59ded32f2940a%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night9.JPG	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night9.jpg	(from http://www.melangesimsr.com/gallery)
10:29:37	196406/196406	---M--	200	added ('OK')	image/jpeg	etag:%222ff36-59ded3253954a%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night10.JPG	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night10.jpg	(from http://www.melangesimsr.com/gallery)
10:29:38	2408/2408	---M-Z	200	added ('OK')	application/javascript	etag:%22968-59e2736ae03bf-gzip%22	http://www.melangesimsr.com/assets/melange2020/js/gallery.js	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/js/gallery.js	(from http://www.melangesimsr.com/gallery)
10:29:39	11963/11963	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Jun%202020%2004:59:44%20GMT	http://www.melangesimsr.com/assets/melange2020/contactform/contactform.js	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/contactform/contactform.js	(from http://www.melangesimsr.com/gallery)
10:29:49	54292/54292	---M--	200	added ('OK')	image/jpeg	etag:%22d414-59ded27b18fef%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/BurgerBurger.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/BurgerBurger.jpg	(from http://www.melangesimsr.com/allsponsors)
10:29:49	196264/196264	---M--	200	added ('OK')	image/jpeg	etag:%222fea8-59ded326a0b3c%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night11.JPG	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night11.jpg	(from http://www.melangesimsr.com/gallery)
10:29:52	17563/17563	---M--	200	added ('OK')	image/jpeg	etag:%22449b-59ded2724b1c4%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/BrewHouse.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/BrewHouse.jpg	(from http://www.melangesimsr.com/allsponsors)
10:29:53	186108/186108	---M--	200	added ('OK')	image/jpeg	etag:%222d6fc-59ded327e5e50%22	http://www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night13.JPG	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/gallery/Gallery20/Star_Night/Star_Night13.jpg	(from http://www.melangesimsr.com/gallery)
10:30:07	109905/109905	---M--	200	added ('OK')	image/jpeg	etag:%221ad51-59ded279dd91b%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/CEX.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/CEX.jpg	(from http://www.melangesimsr.com/allsponsors)
10:30:11	18581/18581	---M--	200	added ('OK')	image/jpeg	etag:%224895-59ded26f59360%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/Fever104.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/Fever104.jpg	(from http://www.melangesimsr.com/allsponsors)
10:30:14	135071/135071	---M--	200	added ('OK')	image/jpeg	etag:%2220f9f-59ded2799c23e%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/ChatChaska.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/ChatChaska.jpg	(from http://www.melangesimsr.com/allsponsors)
10:30:15	22312/22312	---M--	200	added ('OK')	image/jpeg	etag:%225728-59ded2783b9ab%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/Harmony.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/Harmony.jpg	(from http://www.melangesimsr.com/allsponsors)
10:30:16	705/705	---M--	200	added ('OK')	image/png	etag:%222c1-59e295499a034%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/IndianRCS.png	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/IndianRCS.png	(from http://www.melangesimsr.com/allsponsors)
10:30:17	15940/15940	---M--	200	added ('OK')	image/jpeg	etag:%223e44-59ded27774632%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/ICICI.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/ICICI.jpg	(from http://www.melangesimsr.com/allsponsors)
10:30:32	78411/78411	---M--	200	added ('OK')	image/jpeg	etag:%221324b-59e2954bcd7d6%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/Leo89.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/Leo89.jpg	(from http://www.melangesimsr.com/allsponsors)
10:30:34	262122/262122	---M--	200	added ('OK')	image/jpeg	etag:%223ffea-59ded26e2a7ac%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/DP.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/DP.jpg	(from http://www.melangesimsr.com/allsponsors)
10:31:12	344989/344989	---M--	200	added ('OK')	image/jpeg	etag:%225439d-59ded2771e736%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/InkNWink.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/InkNWink.jpg	(from http://www.melangesimsr.com/allsponsors)
10:31:21	50346/50346	---M--	200	added ('OK')	image/jpeg	etag:%22c4aa-59e2954a44e94%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/Safexpress.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/Safexpress.jpg	(from http://www.melangesimsr.com/allsponsors)
10:31:22	308177/308177	---M--	200	added ('OK')	image/jpeg	etag:%224b3d1-59e2954bc2bf5%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/LSR.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/LSR.jpg	(from http://www.melangesimsr.com/allsponsors)
10:31:39	94221/94221	---M--	200	added ('OK')	image/jpeg	etag:%221700d-59e29672222cc%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/SteamyMugs.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/SteamyMugs.jpg	(from http://www.melangesimsr.com/allsponsors)
10:31:45	33186/33186	---M--	200	added ('OK')	image/jpeg	etag:%2281a2-59ded2748952e%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/StreeStyle.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/StreeStyle.jpg	(from http://www.melangesimsr.com/allsponsors)
10:31:52	486781/486781	---M--	200	added ('OK')	image/jpeg	etag:%2276d7d-59ded27664e7c%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/Monster.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/Monster.jpg	(from http://www.melangesimsr.com/allsponsors)
10:31:55	58174/58174	---M--	200	added ('OK')	image/jpeg	etag:%22e33e-59ded27379d79%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/StyleMyTees.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/StyleMyTees.jpg	(from http://www.melangesimsr.com/allsponsors)
10:31:57	29518/29518	---M--	200	added ('OK')	image/jpeg	etag:%22734e-59ded271417ce%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/Tiranga.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/Tiranga.jpg	(from http://www.melangesimsr.com/allsponsors)
10:32:01	35087/35087	---M--	200	added ('OK')	image/jpeg	etag:%22890f-59ded2720aa86%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/Transparenz.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/Transparenz.jpg	(from http://www.melangesimsr.com/allsponsors)
10:32:01	20561/20561	---M--	200	added ('OK')	image/png	etag:%225051-59e8539662717%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/ATKT.png	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/ATKT.png	(from http://www.melangesimsr.com/allsponsors)
10:32:09	36217/36217	---M--	200	added ('OK')	image/jpeg	etag:%228d79-59f163e438c25%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/Mediapur.JPG	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/Mediapur.jpg	(from http://www.melangesimsr.com/allsponsors)
10:32:11	58592/58592	---M--	200	added ('OK')	image/jpeg	etag:%22e4e0-59ded27ad1b52%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/Baked.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/Baked.jpg	(from http://www.melangesimsr.com/allsponsors)
10:32:32	454068/454068	---M--	200	added ('OK')	image/jpeg	etag:%226edb4-59ded270fd210%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/SAS.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/SAS.jpg	(from http://www.melangesimsr.com/allsponsors)
10:32:35	14150/14150	---M--	200	added ('OK')	image/jpeg	etag:%223746-581e8e233d284%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/himalaya.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/himalaya.jpg	(from http://www.melangesimsr.com/allsponsors)
10:32:37	175829/175829	---M--	200	added ('OK')	image/jpeg	etag:%222aed5-59f15fcae3a0d%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/TicTacToe.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Sponsors20/TicTacToe.jpg	(from http://www.melangesimsr.com/allsponsors)
10:33:40	379702/379702	---M--	200	added ('OK')	image/jpeg	etag:%225cb36-5818d40508796%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/redFM.JPG	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/redFM.jpg	(from http://www.melangesimsr.com/allsponsors)
10:33:43	15573/15573	---M--	200	added ('OK')	image/png	etag:%223cd5-5818d3e8daae6%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/languist_logo.png	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/languist_logo.png	(from http://www.melangesimsr.com/allsponsors)
10:33:45	430946/430946	---M--	200	added ('OK')	image/jpeg	etag:%2269362-5818d3a4e46c2%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/beardo_logo.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/beardo_logo.jpg	(from http://www.melangesimsr.com/allsponsors)
10:33:51	47365/47365	---M--	200	added ('OK')	image/jpeg	etag:%22b905-581368dbfa193%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/oSeventyOne-Desserts%20Partner.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/oSeventyOne-Desserts%20Partner.jpg	(from http://www.melangesimsr.com/allsponsors)
10:34:01	92771/92771	---M--	200	added ('OK')	image/png	etag:%2216a63-581368dc454b0%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Tally%20Gurukool%20-%20Training%20Partner.png	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Tally%20Gurukool%20-%20Training%20Partner.png	(from http://www.melangesimsr.com/allsponsors)
10:34:03	10862/10862	---M--	200	added ('OK')	image/jpeg	etag:%222a6e-581a25f766ce4%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/signature_lab.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/signature_lab.jpg	(from http://www.melangesimsr.com/allsponsors)
10:34:47	262303/262303	---M--	200	added ('OK')	image/png	etag:%224009f-5818d360c2380%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/ambarsariya.png	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/ambarsariya.png	(from http://www.melangesimsr.com/allsponsors)
10:34:53	391198/391198	---M--	200	added ('OK')	image/png	etag:%225f81e-581a25f9c250c%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Zebronics_logo.png	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Zebronics_logo.png	(from http://www.melangesimsr.com/allsponsors)
10:35:00	48671/48671	---M--	200	added ('OK')	image/jpeg	etag:%22be1f-5818d42122bc7%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Shree_Sawan_Bazar.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Shree_Sawan_Bazar.jpg	(from http://www.melangesimsr.com/allsponsors)
10:35:14	119985/119985	---M--	200	added ('OK')	image/jpeg	etag:%221d4b1-5818d3ef7edbe%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/loco_popo.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/loco_popo.jpg	(from http://www.melangesimsr.com/allsponsors)
10:35:15	88925/88925	---M--	200	added ('OK')	image/jpeg	etag:%2215b5d-5818d3ea52a76%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Leora_Beauty.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Leora_Beauty.jpg	(from http://www.melangesimsr.com/allsponsors)
10:35:19	27654/27654	---M--	200	added ('OK')	image/jpeg	etag:%226c06-5818d3c535c66%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/Filmy_Cafe.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/Filmy_Cafe.jpg	(from http://www.melangesimsr.com/allsponsors)
10:35:40	120965/120965	---M--	200	added ('OK')	image/jpeg	etag:%221d885-5818d4047cd3c%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/r_steam_hot.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/r_steam_hot.jpg	(from http://www.melangesimsr.com/allsponsors)
10:35:45	184382/184382	---M--	200	added ('OK')	image/jpeg	etag:%222d03e-5818d3a6a0c10%22	http://www.melangesimsr.com/assets/melange2020/img/sponsors/burger_point.jpg	C:/My%20Web%20Sites/Melange/www.melangesimsr.com/assets/melange2020/img/sponsors/burger_point.jpg	(from http://www.melangesimsr.com/allsponsors)
